"tweet","date","link"
"#Magnotta m'a souvent dit qu'il n'était pas certain de la chronologie des évènements survenus entre les 25 et 27 mai 2012 -Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532259118040768512"
"#Magnotta dit avoir contacté Lin Jun via Craiglist. Voulait faire du «bondage» (s'attacher). Se sont rencontrés le lendemain, métro Snowdon","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532258593513701376"
"«Je n'avais pas l'impression qu'il esquivait mes questions, mais c'était difficile pour lui d'y répondre» - Allard sur #Magnotta","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532257931216314368"
"#Magnotta est devenu «très anxieux» en parlant du meurtre: il était en sueur, ses pensées étaient désorganisées, dit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532257747908046848"
"Printemps 2012: #Magnotta disait se méfier de sa famille, ne leur disait pas qu'il était à Montréal, pensait qu'on voulait le tuer -Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532257450259664897"
"Le sujet du meurtre a été abordé avec #Magnotta le 17 janvier 2014, dit Allard. C'était leur 3e rencontre.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532257071874736128"
"Cette question du meurtre de Lin Jun n'a pas été abordée lors de ma première rencontre avec #Magnotta, dit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532256636304621568"
"Allard va maintenant aborder la version des faits de #Magnotta a sujet du meurtre et du démembrement de Lin Jun.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532256179305447426"
"#Magnotta a nié être intéressé par le sadisme sexuel, dit Allard. Il ne prenait pas plaisir à voir souffrir les gens, a-t-il dit.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532255964180021248"
"Allard revient sur fascination de #Magnotta pour Marilyn Monroe. Avait comme elle eu enfance malheureuse, idées suicidaires, etc.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532254146179891200"
"Son désir d'aller en France explique aussi pquoi il a caché prob. psychiatrique à l'hôpital juif. Ne voulait pas être hospitalisé #Magnotta","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532253667882459138"
"#Magnotta croyait que le gouvernement canadien voulait l'empêcher d'aller en France. Délire de persécution ou délire paranoïde, selon Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532253245889347584"
"#Magnotta a participé à une manifestation étudiante. Il croyait à l'époque qu'il était surveillé par le gouvernement, dit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532252815851548674"
"Sur ce, l'avocat de #Magnotta fait ressortir le carré rouge retrouvé dans les ordures de #Magnotta, l'exhibe à nouveau au jury.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532252574729383937"
"La Dre Allard fait allusion au «printemps carré rouge» qui était en cours au printemps 2012 #Magnotta","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532252346114641920"
"Avril 2012, #Magnotta se sentait malade, dit Allard. Avait besoin d'aide. Il m'a dit avoir prévu partir en France le 1er juin.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532252130766512129"
"Procès #Magnotta reprend. L'experte en psychiatrie légale Marie-Frédérique Allard est toujours à la barre des témoins.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532251322087911425"
"Pause du midi. De retour à 14h15 #Magnotta","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532227821691994112"
"Rencontre à Londres avec Alex West. «C'est le même pattern» qu'avec le journaliste du Toronto Sun au sujet d'Homolka, dit Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532227420993380352"
"#Magnotta fixe la Dre Allard par moments, par ex. quand elle explique qu'il n'a jamais pensé tuer quelqu'un.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532226357137539073"
"À la lumière de sa maladie, je pense qu'on peut comprendre la mort de Lin Jun «dans un contexte psychotique», dit Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532226120780095488"
"Si #Magnotta est «menaçant et dégradant», c'est parce que sa personnalité a changé, dit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532225819155124225"
"La schizophrénie, ce n'est pas une double personnalité, dit Allard, mais leur personnalité change. Ça disparaît si c'est traité","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532225533153927168"
"#Magnotta m'a assuré que «tuer quelqu'un, c'est jamais quelque chose qu'il aurait pensé, planifié», ajoute Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532225303402524672"
"#Magnotta m'a dit qu'il «n'avait jamais pensé à tuer des humains», dit Allard. Voulait seulement faire peur à West.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532224902414491648"
"Selon Allard, #Magnotta a admis s'être inspiré en quelque sorte de Basic Instinct pour écrire ce courriel à Alex West en déc. 2011","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532224622700548096"
"#Magnotta m'a dit que le but du courriel était de faire peur au journaliste West. A d'ailleurs déduit que ça avait fonctionné, dit Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532224152607162368"
"C'est dans ce courriel que #Magnotta, sous le nom de John Kilbride, disait qu'une prochaine vidéo contiendrait autre chose que des animaux","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532223838080466946"
"C'est lors de ce voyage qu'il a rencontré le journaliste du Sun Alex West. #Magnotta a admis lui avoir envoyé courriel anonyme - Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532223607255347200"
"Tjrs en décembre 2011, #Magnotta a fait voyage en Angleterre. Disait vouloir rencontrer des clients et aller en vacances, relate Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532223272583450625"
"#Magnotta a participé à 2 autres vidéos d'animaux tués à Montréal (déc. 2011). Dit s'être laissé convaincre par Many et une amie, dit Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532223033738805249"
"#Magnotta a fini par se sentir suivi à Mtl aussi. À déménagé trois fois, changeait de cellulaire. Et travaillait moins comme escorte -Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532222649586708480"
"Symptômes psychotiques sont revenus graduellement chez #Magnotta, après qu'il a arrêté prise régulière de médicaments, automne 2010 -Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532222377481240577"
"À Mtl, #Magnotta n'avait pas de télé. Disait que ça mettait des choses dans sa tête. Fréquent chez les schizophrènes, selon Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532222013373681664"
"#Magnotta a admis avoir provoqué des défenseurs des animaux qui le cherchaient sur Internet. Voulait leur faire peur, dit Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532221767209992192"
"Allard dit que #Magnotta se sentait toujours épié à Toronto. C'était moins présent à Mtl, où il travaillait comme escorte sous le nom Mike","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532221514054397952"
"Après Miami, #Magnotta est allé à Toronto, mais a finalement voulu refaire sa vie à Montréal, dit Allard. A souvent voulu refaire sa vie","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532221203373883392"
"#Magnotta était donc dans une «période chaotique» de sa vie, dit Allard. Était escorte, passait beaucoup de temps sur Internet.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532220897915310080"
"Entre juillet 2010 et le meurtre en mai 2012, #Magnotta ne prenait « à peu près plus de médication», n'a pas vu sa famille, dit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532220696873947136"
"Mon hypothèse est que #Magnotta a interprété de façon paranoïde des éléments de son histoire, dit Allard. D'où les plaintes à la police","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532220345533870080"
"Les schizophrènes et psychotiques peuvent utiliser des éléments réels, mais les interpréter de façon paranoïde, poursuot Allard #Magnotta","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532220082815258625"
"#Magnotta est encore «très indigné» qu'on n'a pas cru son histoire vs Many à l'hôpital Mount Sinai de Miami Beach, dit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532219887738183680"
"Que dit #Magnotta de Many auj.? «Il n'a pas d'autocritique face à ça», dit Allard. Croit tjrs avoir été kidnappé, violé et battu par Many","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532219352159109120"
"Allard dit croire que Many existe vraiment, mais difficile de déterminer rôle qu'il a joué. Peut aussi être lié à la psychose de #Magnotta","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532218751593488384"
"Au début, #Magnotta m'a dit qu'il était seul pour faire 1ère vidéo d'animaux. Ensuite, il a dit que l'idée venait de Many.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532218390593949698"
"Ce fut difficile pour #Magnotta de parler des vidéos d'animaux tués, dit Allard. Idem lorsqu'il a parlé du meurtre de Lin Jun.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532218220133253121"
"Dre Allard souligne que #Magnotta n'a pas donné même version des faits sur le meurtre à elle et au psy Joel Watts","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532217601968308225"
"Sachez qu'on ne sait toujours pas si ce Many est bien réel, s'il est une voix dans la tête de #Magnotta ou un mélange des deux.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532217439615193088"
"Selon #Magnotta, c'est Many qui l'aurait incité à cesser de prendre sa médication à l'automne 2010.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532217212221014016"
"Dre Allard revient sur Manuel Lopez, dit Many. #Magnotta a dit qu'il l'avait rencontré en 2010, comme escorte. Relation devenue abusive.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532216973825179648"
"Procès #Magnotta reprend. Se poursuivra jusqu'à 12h45 puis reprendra à 14h15, annonce le juge au jury.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532216683017277440"
"Pause au procès #Magnotta. De retour à 11h55.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532210648533725184"
"Selon Allard, #Magnotta a alimenté cette rumeur pour montrer qu'il était harcelé.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532210489099841537"
"#Magnotta avait pourtant nié la rumeur sur une liaison avec Homolka à un journaliste du Toronto Sun.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532209972055404545"
"#Magnotta a fini par me dire que cela avait été une mauvaise décision, dit Allard. Disait souvent qu'il avait été son pire ennemi","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532209671424454656"
"#Magnotta a lancé rumeur pour faire peur, avoir notoriété, mais il a fini par le croire, dit Allard. Se base sur ce que #Magnotta lui a dit","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532209169877958656"
"Allard dit que c'est #Magnotta qui a lancé et alimenté la rumeur qu'il était en couple avec Karla Homolka.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532208786640228352"
"C'est un «mythe» de croire que les schizophrènes ne peuvent voyager, poursuit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532208192831623169"
"Faire des voyages n'est pas incompatible avec la schizophrénie, affirme la Dre Allard, qui évoque les voyages de #Magnotta","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532207905085595648"
"Allard dit qu'entre 2007-2010, #Magnotta déménageait souvent, changeait de cellulaire. Se sentait harcelé par des clients","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532207426389688321"
"Dre Allard dit que #Magnotta a eu l'impression de se faire gâter en tant qu'escorte. Y voyait un avantage.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532207067663466496"
"Dre Allard maintenant interrogé sur la sexualité de #Magnotta. Son avocat veut parler de sa «carrière cinématographique» dans le porno.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532206689223970816"
"Quand j'ai vu #Magnotta, son autocritique était superficielle, dit Allard: il croyait tjrs avoir été espionné par le gouvernement","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532205758386286593"
"#Magnotta s'intéressait depuis longtemps à deux taupes, Robet Hansen et Aldrich Ames, dit Allard. Se sentait poursuivi par le gouvernement","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532204735689154560"
"#Magnotta a peur du gouvernement, dit Allard, une «idée délirante» depuis des années. Aurait souvent porté plainte au SCRC, selon Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532204425344196608"
"#Magnotta a dit que la médication reçue au départ n'était pas suffisante. Expliquerait une 1ère tentative de suicide, selon Allard","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532203578807820288"
"#Magnotta avait l'impression qu'on pouvait mettre des voix dans sa tête, dit Allard. Ne savait pas d'où ça venait. Cherchait une explication","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532203260250456064"
"Dre Allard revient sur le fait que #Magnotta s'est mis à entendre des voix à la fin de l'adolescence. Il disait entendre une radio.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532202777754488832"
"Procès #Magnotta a repris après 2 min. de silence à l'occasion du jour du Souvenir. Témoignage de la Dre Allard se poursuit.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532202247862898688"
"Pour suivre la plaidoirie de Me Laurin (FTQ-C) à la #ceic:  @EricPlouffe @brianmyles @Daphne_Cameron et @MelanieColleu. Ça vaut la peine.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532200295431147521"
"Pause au procès #Magnotta, à la demande du juge Cournoyer, qui veut discuter avec les avocats. Discussions hors jury.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532193583848521729"
"#Magnotta a dit que le nouveau conjoint de la mère de #Magnotta, Leo Belanger, a été violent physiquement et sexuellement avec lui.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532193333511454720"
"Parents de #Magnotta ont divorcé quand il avait 13 ans. Il considère sa grand-mère maternelle comme sa vraie mère, dit Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532192900063690752"
"#Magnotta dit avoir abandonné l'école en 11e année. Pourrait être lié à l'apparition de sa maladie, selon la Dre Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532192280166547456"
"#Magnotta dit avoir toujours été confus par rapport à sa mère, une personne changeante. Son père était soumis à cette femme, selon lui.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532191679412178944"
"#Magnotta dit avoir aussi été maltraité par sa mère, Anna Yourkin. Elle lui aurait fait des attouchements sexuels pour l'humilier.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532190535877156864"
"#Magnotta disait que sa mère avait bcp de problèmes. Elle maltraitait son frère Conrad, était très préoccupée par les germes, etc.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532189965044957184"
"La Dre Allard revient maintenant sur l'histoire personnelle de #Magnotta, basée en bonne partie sur sa propre version des faits","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532189230404231168"
"En 97-98, on note des progrès: #Magnotta travaille fort, participe bien, bonne attitude, devoirs faits, étudie à la maison, etc.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532188867559186432"
"#Magnotta avait habiletés cognitives nécessaires pour réussir, mais bcp de problèmes: prise de décisions, gestion des émotions, isolé, etc.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532188515447361536"
"#Magnotta a subi évaluation psycho. dès 95. Psy a noté qu'il avait été instruit à la maison jusqu'en 6e année. Manque de confiance en lui","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532188014387429376"
"Dre Allard s'attarde maintenant au dossier scolaire de #Magnotta, à partir de documents du Toronto District School Board.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532187422705328128"
"#Magnotta décrivait essentiellement une relation où ce Many était dominant, et lui, le dominé.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532187124288991232"
"Dans sa cage de verre, #Magnotta fixe le plancher, comme il le fait si souvent depuis le début du procès.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532186596125446144"
"En rėsumé, #Magnotta alléguait que Many le torturait de différentes manières, dont une grande quantié de sévices sexuels.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532186300292816897"
"#Magnotta a aussi décrit à Me Penney la liste des agressions de Many à son endroit. La liste est très très longue.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532185953209954305"
"#Magnotta disait qu'il avait été forcé de faire ces vidéos par un client, Many, qui le menaçait de mort, le battait, le faisait chanter, etc","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532185474954461185"
"Le 19 février 2011, #Magnotta a parlé à Me Penney de la vidéo sur laquelle on voyait deux chats tués par suffocation.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532185276081532928"
"Allard parle maintenant de correspondances entre #Magnotta et un autre avocat, Craig Penney.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532184949798207488"
"25 janvier 2011: #Magnotta réécrit à Salta, dit qu'il vit au New Jersey, qu'il veut rebâtir sa vie et le remercie. Fin de leurs échanges","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532184753165062145"
"#Magnotta disait aussi à Me Salta avoir porté plainte contre hôpital Mount Sinaï, qui n'avait pas cru qu'il avait été violé.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532184314180820993"
"#Magotta disait avoir été drogué/violé par Many, se demandait s'il pouvait poursuivre police de NY, qui ne l'avait pas pris au sérieux","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532183960043159554"
"Aussi, 21 janvier 2011, #Magnotta a expliqué à Me Salta ce qui l'a amené à l'hôpital Mount Sinaï à Miami: il voulait fuir «Many»","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532183544471490560"
"Selon Allard, #Magnotta a consulté Me Salta dans le cadre d'une vidéo sur le meurt d'un chat. Plusieurs échanges en janvier 2011.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532183097572589568"
"L'avocat de #Magnotta veut interroger la Dre Allard sur des correspondances entre son client et Me Romeo Salta.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532182611754754048"
"Procès #Magnotta reprend. La défense interroge toujours l'experte en psychiatrie légale Marie-Frédérique Allard.","Nov 11, 2014","https://twitter.com/#!/MessierSRC/status/532181953890758656"
"Fin de la journée au procès #Magnotta. La Dre Allard poursuivra son témoignage fleuve mardi matin.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531919789036691457"
"Bref, #Magnotta a souvent porté plainte pour harcèlement. Un «thème récurrent», dit Allard, qui note tout de même son métier risqué","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531919486405054464"
"En octobre 2010, #Magnotta a aussi porté plainte pour voie de faits et viol à la police de Paris, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531919111526551552"
"29 août 2010: #Magnotta identifiait un Anglais qui s'en prenait à lui sur Internet, qui «ruinait sa business».","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531917726475120640"
"29 août 2010: Nouvelle plainte pour harcèlemement criminel. #Magnotta dt qu'on menace de lui trancher la gorge.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531917155861032961"
"9 nov. 09: Nouvelle plainte pour menaces de mort. #Magnotta disait avoir reçu plusieurs appels d'un homme inconnu.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531916899702284288"
"Juillet 2009: #Magnotta se plaint qu'un client le harcèle au téléphone, se dit bouleversé par ses appels constants. Dit être menacé.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531916690376781825"
"#Magnotta s'est notamment plaint de menaces de mort après qu'on lui eut attribué une relation avec Karla Homolka.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531916157549572096"
"#Magnotta a déposé six plaintes à la police de Toronto entre septembre 2007 et octobre 2010, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531915970324205568"
"#Magnotta a aussi été suivi par une agence de probation en raison de ce jugement, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531914545435275264"
"Antécédent judiciaire de #Magnotta : reconnu coupable de trois chefs de fraude et un chef de s'être fait passer pour qqun d'autre en juin 05","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531914365419945986"
"Allard revient sur antécédents psychiatriques familiaux de #Magnotta. Elle rappelle que son père est schizophrène + problèmes d'alcool.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531912543171014656"
"Habitudes de consommation: #Magnotta m'a admis en avoir utilisé plusieurs, mais ne jamais avoir développé une dépendance, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531912188760686592"
"#Magnotta contactera son avocat peu après. On lui enverra par la suite la Dre Renée Roy, entendue par le jury la semaine dernière.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531911054511861761"
"Le Dr Talbot l'a alors vu pour lui expliquer sa médication. Il estimait que le sevrage de l'antipsychotique Risperdal allait bien.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531910804380327936"
"Entre août et novembre, #Magnotta n'avait pas de psychiatre traitant. Il a demandé à en voir un le 7 nov 2012, pour discuter médication.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531910295917436928"
"21août 2012: le Dr Talbot rencontre #Magnotta pour une dernière fois. Son diagnostic: parkinsonisme et akinésie, amélioré par médication.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531909921420611584"
"Procès #Magnotta reprend. La Dre Allard revient sur les rapports médicaux de #Magnotta au centre de détention de RDP.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531908917102931969"
"3 juillet 2012: Dr Talbot proposait de diminuer dose de l'antipsychotique Risperdal. #Magnotta mis graduellement au Seroquel.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531902100783898624"
"Dr Talbot notait aussi que #Magnotta voulait ses médicaments. Il ne «comprenait pas» les accusations portées contre lui.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531900498803433472"
"Le psy Jacques Talbot qui a vu #Magnotta au début l'a trouvé «très paranoïde». Entendait des voix, se sentait surveillé aussi.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531899883570360320"
"À son arrivée à RDP, en juin 2012, #Magnotta a dit n'avoir aucun souvenir de ce qui l'avait mené en prison, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531899512504459265"
"Dre Allard s'est aussi penchée sur le dossier de #Magnotta au centre de détention de Rivière-des-Prairies. Elle commente.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531898524494229504"
"Dre Allard maintenant questionnée sur rapport du psy Joel Watts, qui a accompagné #Magnotta lors de son extradition","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531897906513444864"
"Allard précise qu'elle ne retient pas plus l'hypothèse que #Magnotta est devenu psychotique après le meurtre de Lin Jun","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531897697335541760"
"«C'est un homme qui était en pleine psychose à ce moment-là», dit Allard, au sujet de ce que #Magnotta a dit à Barth en juin 2012","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531897505228009472"
"Allard continue d'énumérer différents du rapport de Barth qui mettent à mal la possibilité qu'il jouait la comédie, selon elle #Magnotta","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531897255792754688"
"Les gens qui simulent parlent tout de suite d'hallucinations par exemple, ce que n'a pas fait #Magnotta à Berlin, dit Allard","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531896658163171330"
"Le manque d'expression faciale est aussi difficile à simuler, poursuit Allard. Il disait aussi parler seul quand il était à Berlin #Magnotta","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531896515007352832"
"Allard dit qu'il est «très difficile» de simuler passer d'un sujet à l'autre, comme #Magnotta l'a fait avec Dr Barth.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531896165139492866"
"«Pour moi c'est clair» dit Allard. «Les dossiers médicaux montrent qu'il souffre de schizophrénie». Histoire classique d'aileurs #Magnotta","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531895924117995520"
"Allard note que Barth n'a pas posé de diagnostic officiel en juin 2012. Ne l'a vu qu'une semaine, n'a pas vu ses dossiers médicaux #Magnotta","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531894646612688896"
"La Dre Allard est maintenant interrogée sur le rapport du psychiatre allemand Barth concernant #Magnotta","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531894380194320384"
"Les psys du Jewish ont acheté la version de #Magnotta, dit Allard. Rappelle qu'il avait consulté de lui-même. Pas dans un contexte légal","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531894114330370048"
"#Magnotta a dit à Allard ensuite qu'il ne voulait pas évoquer hallucinations auditives au Jewish pour ne pas être hospitalisé.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531893613538840578"
"Allard note que #Magnotta a menti en disant être paysagiste. Aussi, il a évoqué des prob. de drogues non consignés dans dossiers médicaux","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531893387587510272"
"Hôpital juif a référé #Magnotta a CLSC et à une unité du Jewish spécialisée dans les personnalités limites, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531892968228397056"
"Conclusion sur #Magnotta à l'hôpital général juif, en avril 2012: personnalité borderline.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531892670021787648"
"#Magnotta a aussi dit au Jewish avoir eu des problèmes de drogues. Disait boire encore 6 consommations par jour.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531891874760757250"
"#Magnotta rapportait 4 hospitalisations, disait avoir été diagnostiqué schizophrène, mais que c'était dû aux drogues. Disait être bipolaire.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531891642635407360"
"Au Jewish, #Magnotta a nié tout épisode psychotique, dit encore Allard. C'était un peu plus d'un mois avant meurtre de Lin Jun.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531891229555195904"
"Mais ces symptômes ne duraient qu'une journé, selon #Magnotta. Autrement, il se disait sociable, poursuit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531890975548145665"
"#Magnotta s'est aussi décrit comme anxieux, craignait que sa vie soit ruinée, rapportait attaques de panique, peur d'être jugé, etc.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531890760665550848"
"#Magnotta se décrivait comme impulsif. Pouvait partir en voyage sur coup de tête, comme à Londres récemment, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531890515298775041"
"#Magnotta disait pouvoir être enthousiaste qq jours avant de «crasher». Avait décrit épisodes dépressifs, admettait relations instables.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531890256631836672"
"#Magnotta avait évoqué son passé médical en Ontario. Rapportait problèmes d'humeur, phases maniaques, problème de sommeil, etc.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531889883321999360"
"#Magnotta a été vu au Jewish le 17 avril 2012. Disait être à Montréal depuis 14 mois, être paysagiste.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531889623296118785"
"Allard interrogée sur dossier médical de #Magnotta à l'hôpital général juif, où il avait été référé par la Dre Jean Destin.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531889387286851584"
"«Plus on se rapproche du délit, les dossiers médicaux deviennent importants», affirme Allard. #Magnotta","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531888963079114753"
"À ce moment (janv. 2011), #Magnotta ne devait pas prendre bcp de médicaments. Sa dernière prescription datait d'août 2010, dit Allard.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531888568961347585"
"Ayant reçu son congé à Miami, #Magnotta a tenté de se pendre, mais a eu peur, et s'est décroché.","Nov 10, 2014","https://twitter.com/#!/MessierSRC/status/531888241507831808"
